id,title,genres,overview,popularity,release_date,budget,revenue,tagline,original_language,runtime,image_width,image_height,caption,caption_with_overview,genre_names,num_genres
1034062,Mortal Kombat Legends: Cage Match,"[{'id': 16, 'name': 'Animation'} {'id': 28, 'name': 'Action'}
 {'id': 14, 'name': 'Fantasy'}]","In 1980s Hollywood, action star Johnny Cage is looking to become an A-list actor. But when his costar, Jennifer, goes missing from set, Johnny finds himself thrust into a world filled with shadows, danger, and deceit. As he embarks on a bloody journey, Johnny quickly discovers the City of Angels has more than a few devils in its midst.",413.412,2023-10-17,0,0,Neon lights... Suits with shoulder pads... Jumping from explosions in slow motion...,en,80,500,750,"Title: Mortal Kombat Legends: Cage Match
Genres: Animation, Action, Fantasy","Title: Mortal Kombat Legends: Cage Match
Genres: Animation, Action, Fantasy
Overview: In 1980s Hollywood, action star Johnny Cage is looking to become an A-list actor. But when his costar, Jennifer, goes missing from set, Johnny finds himself thrust into a world filled with shadows, danger, and deceit. As he embarks on a bloody journey, Johnny quickly discovers the City of Angels has more than a few devils in its midst.","['Animation', 'Action', 'Fantasy']",3
872585,Oppenheimer,"[{'id': 18, 'name': 'Drama'} {'id': 36, 'name': 'History'}]",The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.,400.615,2023-07-19,100000000,942806065,The world forever changes.,en,181,500,750,"Title: Oppenheimer
Genres: Drama, History","Title: Oppenheimer
Genres: Drama, History
Overview: The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.","['Drama', 'History']",2
502356,The Super Mario Bros. Movie,"[{'id': 16, 'name': 'Animation'} {'id': 10751, 'name': 'Family'}
 {'id': 12, 'name': 'Adventure'} {'id': 14, 'name': 'Fantasy'}
 {'id': 35, 'name': 'Comedy'}]","While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",393.338,2023-04-05,100000000,1355725263,Not all heroes wear capes. Some wear overalls.,en,93,500,750,"Title: The Super Mario Bros. Movie
Genres: Animation, Family, Adventure, Fantasy, Comedy","Title: The Super Mario Bros. Movie
Genres: Animation, Family, Adventure, Fantasy, Comedy
Overview: While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.","['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",5
1076364,Carl's Date,"[{'id': 16, 'name': 'Animation'} {'id': 12, 'name': 'Adventure'}
 {'id': 10751, 'name': 'Family'}]","Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.",373.017,2023-06-15,0,0,New adventure. Same wingman.,en,9,500,750,"Title: Carl's Date
Genres: Animation, Adventure, Family","Title: Carl's Date
Genres: Animation, Adventure, Family
Overview: Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.","['Animation', 'Adventure', 'Family']",3
833326,Zero Fucks Given,"[{'id': 18, 'name': 'Drama'}]","Cassandre, 26, is a flight attendant for a low-cost airline. Based in Lanzarote, she’s always willing to take on extra hours and carries out her duties with robotic efficiency. On the side, she just goes with the flow and floats between Tinder, parties and lazy days. When she suddenly gets dismissed, she is forced to return home.",357.292,2022-03-02,0,0,,fr,116,500,750,"Title: Zero Fucks Given
Genres: Drama","Title: Zero Fucks Given
Genres: Drama
Overview: Cassandre, 26, is a flight attendant for a low-cost airline. Based in Lanzarote, she’s always willing to take on extra hours and carries out her duties with robotic efficiency. On the side, she just goes with the flow and floats between Tinder, parties and lazy days. When she suddenly gets dismissed, she is forced to return home.",['Drama'],1
830764,Pet Sematary: Bloodlines,"[{'id': 27, 'name': 'Horror'} {'id': 14, 'name': 'Fantasy'}
 {'id': 878, 'name': 'Science Fiction'}]","In 1969, a young Jud Crandall has dreams of leaving his hometown of Ludlow, Maine behind, but soon discovers sinister secrets buried within and is forced to confront a dark family history that will forever keep him connected to Ludlow.",368.519,2023-09-23,0,0,Death is different here.,en,87,500,750,"Title: Pet Sematary: Bloodlines
Genres: Horror, Fantasy, Science Fiction","Title: Pet Sematary: Bloodlines
Genres: Horror, Fantasy, Science Fiction
Overview: In 1969, a young Jud Crandall has dreams of leaving his hometown of Ludlow, Maine behind, but soon discovers sinister secrets buried within and is forced to confront a dark family history that will forever keep him connected to Ludlow.","['Horror', 'Fantasy', 'Science Fiction']",3
1081400,The Mill,"[{'id': 878, 'name': 'Science Fiction'} {'id': 27, 'name': 'Horror'}]","A businessman wakes up beside an ancient grist mill situated in the center of an open-air prison cell with no idea how he got there. Forced to work as a beast of burden to stay alive, he must find a way to escape before the birth of his child.",352.035,2023-10-09,0,0,Your company. For life.,en,106,500,750,"Title: The Mill
Genres: Science Fiction, Horror","Title: The Mill
Genres: Science Fiction, Horror
Overview: A businessman wakes up beside an ancient grist mill situated in the center of an open-air prison cell with no idea how he got there. Forced to work as a beast of burden to stay alive, he must find a way to escape before the birth of his child.","['Science Fiction', 'Horror']",2
800198,Know Fear,"[{'id': 27, 'name': 'Horror'}]","After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it.",320.501,2022-01-20,0,0,Evil must be known.,en,77,500,750,"Title: Know Fear
Genres: Horror","Title: Know Fear
Genres: Horror
Overview: After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it.",['Horror'],1
852436,Let Her Kill You,"[{'id': 53, 'name': 'Thriller'} {'id': 9648, 'name': 'Mystery'}]","Alone in the mountains of Switzerland, Anne discovers that her isolated chalet is on surveillance and has been bugged. Caught up by her former life as an intelligence secret agent and an affair with her handler, Anne can only count on herself to get out alive.",318.53,2023-03-08,3200000,0,,fr,97,500,750,"Title: Let Her Kill You
Genres: Thriller, Mystery","Title: Let Her Kill You
Genres: Thriller, Mystery
Overview: Alone in the mountains of Switzerland, Anne discovers that her isolated chalet is on surveillance and has been bugged. Caught up by her former life as an intelligence secret agent and an affair with her handler, Anne can only count on herself to get out alive.","['Thriller', 'Mystery']",2
597845,Finnick,"[{'id': 35, 'name': 'Comedy'} {'id': 12, 'name': 'Adventure'}
 {'id': 16, 'name': 'Animation'}]","Not many people know that every house is inhabited by finns. They are furry creatures that appear in human world to take care of a house and keep the hearth. Finnick is a young Finn, who doesn't seem to care about his responsibility of making a home out of the house. He is just making pranks on «his people» and that is the reason why none of the families wanted to stay long in his house. Everything changes when a new family comes to his house, where Finnick's tricks do not work at all, and he meets 13-year old Christine and inexplicable events begin to happen in the city. Finnick and Christine, who are so different, will have to team up and work together to solve the mystery of the events and save the city.",338.429,2022-03-24,0,7523353,There's one in every house,ru,85,500,750,"Title: Finnick
Genres: Comedy, Adventure, Animation","Title: Finnick
Genres: Comedy, Adventure, Animation
Overview: Not many people know that every house is inhabited by finns. They are furry creatures that appear in human world to take care of a house and keep the hearth. Finnick is a young Finn, who doesn't seem to care about his responsibility of making a home out of the house. He is just making pranks on «his people» and that is the reason why none of the families wanted to stay long in his house. Everything changes when a new family comes to his house, where Finnick's tricks do not work at all, and he meets 13-year old Christine and inexplicable events begin to happen in the city. Finnick and Christine, who are so different, will have to team up and work together to solve the mystery of the events and save the city.","['Comedy', 'Adventure', 'Animation']",3
1181678,¿Quieres ser mi hijo?,"[{'id': 35, 'name': 'Comedy'} {'id': 10749, 'name': 'Romance'}]","Lu, a conformist woman in her forties, learns that her 15-year partner has been having extramarital affairs. Starting from scratch, she gets involved in an unexpected relationship with a young womanizer.",311.918,2023-09-21,0,0,,es,100,500,750,"Title: ¿Quieres ser mi hijo?
Genres: Comedy, Romance","Title: ¿Quieres ser mi hijo?
Genres: Comedy, Romance
Overview: Lu, a conformist woman in her forties, learns that her 15-year partner has been having extramarital affairs. Starting from scratch, she gets involved in an unexpected relationship with a young womanizer.","['Comedy', 'Romance']",2
862552,The Ritual Killer,"[{'id': 9648, 'name': 'Mystery'} {'id': 53, 'name': 'Thriller'}
 {'id': 28, 'name': 'Action'} {'id': 18, 'name': 'Drama'}]","Unable to process the death of his daughter, Detective Boyd embarks on a hunt for a serial killer who murders according to a brutal tribal ritual: Muti. The only person who can help Boyd is Professor Mackles, an anthropologist who hides an unspeakable secret. The line between sanity and madness thins as Boyd goes deeper into the killer’s world.",311.611,2023-03-09,7000000,0,,en,92,500,750,"Title: The Ritual Killer
Genres: Mystery, Thriller, Action, Drama","Title: The Ritual Killer
Genres: Mystery, Thriller, Action, Drama
Overview: Unable to process the death of his daughter, Detective Boyd embarks on a hunt for a serial killer who murders according to a brutal tribal ritual: Muti. The only person who can help Boyd is Professor Mackles, an anthropologist who hides an unspeakable secret. The line between sanity and madness thins as Boyd goes deeper into the killer’s world.","['Mystery', 'Thriller', 'Action', 'Drama']",4
447277,The Little Mermaid,"[{'id': 12, 'name': 'Adventure'} {'id': 10751, 'name': 'Family'}
 {'id': 14, 'name': 'Fantasy'} {'id': 10749, 'name': 'Romance'}]","The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",308.875,2023-05-18,297000000,569244557,"Watch and you'll see, some day I'll be, part of your world!",en,135,500,750,"Title: The Little Mermaid
Genres: Adventure, Family, Fantasy, Romance","Title: The Little Mermaid
Genres: Adventure, Family, Fantasy, Romance
Overview: The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.","['Adventure', 'Family', 'Fantasy', 'Romance']",4
